gaia_source_id,mass_st,sma,ecc,mass_pl,inc,Omega,omega,M_anom,period
5479559378348931200,0.4160697798482565,35.3111691382141,0.8500119407122686,0.0770117863499077,66.75048629860991,33.90384523955383,351.22404658923216,274.0102927165271,325.30074591935374
5481069145252396928,0.3644776846110203,37.33607072503032,0.44588207851661144,0.0016440575148679055,104.97537932987174,333.63539598549664,231.79144322903923,296.1941807774988,377.8830779048292
5481478983915584256,0.560486469058959,7.705989229173009,0.5490389391456765,0.005607941390292145,150.73469894304694,297.94722191732956,227.39918368394333,272.9115864307346,28.573275603506698
5481618557469377408,0.5264924173999096,5.117430300313626,0.8841899101089757,55.6628614141782,56.167492607280636,70.06993482670833,168.0195613417323,15.76935568340236,15.954450245815682
5482185145257567232,0.5252949961331507,2.0350682753671463,0.737314534348739,1.581951618176702,20.76871013427761,117.2971289297347,133.3654941725528,169.04009205929086,4.005593229288417
5482595954586693376,0.410648262985872,2.393000107750475,0.4709478769636744,0.0016812641297819298,123.10542668803306,241.13303808570373,157.37469079403905,299.7641505808215,5.776690265728929
5484066448309985152,0.2314703477775935,25.149549152136494,0.8239372033812491,0.01608579601560424,52.44456621296072,139.4922164508628,103.79811741488788,245.6983814309912,262.14864902164305
5484571119849822464,0.5396114955747411,1.9032900062238611,0.007288647053495457,0.003998318227910933,54.980950390948536,239.34630837313156,253.85953630548065,281.0624511679084,3.5745127812732185
5484571119849822464,0.5396114955747411,8.276210937283388,0.13839902814638086,0.38431403773598133,140.4383619988644,240.62506624456978,169.5946342115277,203.48499833322796,32.41206715713032
6710367263011848576,0.2798771122729656,33.884237321586276,0.5480436066514158,0.8697062639139317,83.19940260348388,109.4220353025404,11.094420444458187,157.21826012365045,372.8317420519896
6711355620886107392,0.4578630433214665,2.6863917535635005,0.8448690425354844,0.05289319017377617,122.1488764916841,20.988987008063766,101.29820112791876,105.6937527960061,6.507081154267816
4664063664304057216,0.1754474928826814,21.078176143715975,0.7760592270153494,0.33246016279798085,70.81453395052063,146.2992701184254,293.04733847977246,60.11025116677341,231.0340338140129
4664824659484139008,0.7098644997345429,1.1102586009934687,0.7151357570904858,0.001026311663734569,94.37279140401918,58.05784045209664,180.37611903721088,54.83235697674063,1.3885083332806682
4664969524438163584,0.5861068776399674,24.696803719805214,0.37721101383551764,0.08427176831955333,113.38925810518678,226.90173352279984,130.25253979922056,31.55397095379636,160.3144673563343
4665366619931917824,0.3816524325033661,1.721915376473836,0.899494883800531,49.917828312651906,66.45843337368481,95.71318612542704,348.9034958451806,280.3503254276861,3.6574945611775043
506712892903947008,0.4327403908159034,27.150659192692206,0.2695191462267074,0.08768253173821502,143.8250135933905,324.936862755783,164.07946434009997,72.85081132628291,215.05861818008557
3116065985196889216,0.6823549591539034,4.091789167810856,0.17500505510983938,0.4375391534000809,44.50178862992883,273.06703074067565,259.00666414233723,155.55349431903733,10.019930203360754
4514069284496130432,0.6505862016164793,17.97288027936551,0.6433481355392718,0.4647749440712641,146.21307112848865,149.69066478141946,14.981102590281292,177.83669492802682,94.46568934437975
4052121633175747200,0.1875764697383111,4.567961392318466,0.10236893804532612,0.002014366535403838,79.90451504369916,61.413468673279,333.043242615647,209.1820102921422,22.542104461195745
1856509925925738240,0.3176513253467739,4.940144008352764,0.022575832319400524,0.5057000766901848,23.491614045034172,173.62923729944407,281.78468181010305,29.782799972077886,19.482024167645008
1856656298413618560,0.296664683367747,9.40408750707972,0.928448190425233,0.1462790960925392,81.7521141566689,170.45618438050337,96.11123871308169,119.36483904331878,52.94708661083866
5341060014664247040,0.4764427703359771,10.998787335882112,0.02139595908152712,0.0770432708703738,49.26330255927001,322.617877862316,50.48967203949988,199.4530116740578,52.845965486737285
2172353059135725056,0.7582132252243039,1.648737372188217,0.27842144600061824,1.3838399280198426,71.4068939557834,261.71806114327774,276.71309709035654,38.786740544122765,2.431260787911966
2172375427325782016,0.4328010555061924,67.92406834214721,0.03703843061441798,0.0058183281573173165,83.7016931314387,133.53202219047796,298.7243075276687,290.9705299431487,850.9251890020889
5776577944783729408,0.5696080929286939,4.308020741994223,0.2880086597587174,44.65621353310125,88.27431919221716,92.14743260433698,336.9756852176268,59.25881432952653,11.84755143785927
5776716483248901760,0.120838715418011,1.229762480508934,0.9824518084152787,0.07349010738978382,38.43125227749203,269.49888700450174,320.68529671626897,321.64079029123076,3.923094849246908
5776782453946799872,0.3972397144327284,10.907286498539609,0.7642923077898781,0.016811006481039687,71.13602331095936,134.51678239453562,34.0080005021455,268.84426008564935,57.154279019291
5778248652702908032,0.5540413990945846,3.34904537629341,0.2385608692556279,36.593493381448724,138.98031503687324,299.2005619649662,55.18235398481786,64.53659093678607,8.233991969815712
5778681276170063232,0.2300503471923061,15.803947672362424,0.1944703190574275,16.9335571496826,112.29359033701171,279.86574176682393,349.85751338194825,180.26682703284322,130.9896338099318
3673818650227891840,0.4757097114864757,1.9399699603257166,0.2273594696988667,0.0004000471134716154,137.4218839730923,243.95712250062869,43.85970166627121,182.27877538342787,3.917612700003496
3673821669589275520,0.6013425825200376,24.46385372253364,0.19777789514345703,0.44793522792372087,52.53699455108626,257.5465666616886,266.03424140959504,47.18079056063277,156.03654580887581
3675105693014139264,0.5216781204382019,1.768103188366833,0.3936024118866912,32.634246016758205,113.45961733735169,175.890256326552,238.63111659488968,344.0243725369092,3.2550682554680805
